Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),CNN-DDQN,36,183,14,366,119,1.0,25.2502,13.35,0.144737,0.33996,0.0,0,0.33996,1,25.42,0.764
Env. (realmap_a),CNN-DDQN,37,221,33,11,43,1.0,20.295,10.8,0.164459,0.28495,0.0,0,0.28495,1,20.437,0.844
Env. (realmap_a),CNN-DDQN,38,371,47,69,12,1.0,30.1482,15.75,0.111946,0.39504,0.0,0,0.39504,1,30.346,0.83
Env. (realmap_a),CNN-DDQN,39,54,14,328,35,1.0,27.1128,14.45,0.101053,0.37251,0.0,0,0.37251,1,27.299,0.699
Env. (realmap_a),CNN-DDQN,40,62,40,271,15,1.0,20.6681,11.35,0.152632,0.35975,0.0,0,0.35975,1,20.848,1.0
Env. (realmap_a),CNN-DDQN,41,24,22,333,21,1.0,30.1467,16.5,0.0717,0.43915,0.0,0,0.43915,0,30.366,0.889
Env. (realmap_a),CNN-DDQN,42,186,17,391,43,1.0,20.1596,10.75,0.128152,0.276,0.0,0,0.276,1,20.298,1.0
Env. (realmap_a),CNN-DDQN,43,380,65,198,33,1.0,18.6848,10.05,0.211542,0.26126,0.0,0,0.26126,1,18.815,0.791
Env. (realmap_a),CNN-DDQN,44,7,34,180,24,1.0,18.6054,9.95,0.209439,0.27078,0.0,0,0.27078,1,18.741,0.889
Env. (realmap_a),CNN-DDQN,45,52,55,376,53,0.0,0.6816,5.3,0.850763,0.42197,0.0,1,0.42197,0,inf,inf
Env. (realmap_a),CNN-DDQN,46,53,52,356,74,0.0,0.4106,3.05,0.853872,0.27941,0.0,0,0.27941,0,inf,inf
Env. (realmap_a),CNN-DDQN,47,351,17,107,42,1.0,24.1144,13.5,0.150194,0.41164,0.0,0,0.41164,1,24.32,0.885
Env. (realmap_a),CNN-DDQN,48,388,95,151,20,1.0,26.7262,14.15,0.18597,0.36681,0.0,0,0.36681,1,26.91,0.834
Env. (realmap_a),CNN-DDQN,49,176,39,390,122,1.0,26.427,14.05,0.169127,0.35218,0.0,0,0.35218,1,26.603,1.0
Env. (realmap_a),RRT*,0,100,24,302,22,0.0,0.0,0.0,0.0,0.00033,0.0,0,0.00033,0,inf,inf
Env. (realmap_a),RRT*,1,306,40,33,21,0.0,0.0,0.0,0.0,4.89926,0.0,0,4.89926,0,inf,inf
Env. (realmap_a),RRT*,2,36,36,352,62,0.0,32.32,20.1,0.145281,3.48221,1.26859,2,4.7508,180,inf,inf
Env. (realmap_a),RRT*,3,120,19,382,101,1.0,29.7211,16.5,0.159029,2.00643,1.03289,0,3.03932,4,31.241,0.928
Env. (realmap_a),RRT*,4,392,116,23,14,1.0,42.1763,22.65,0.140232,2.30884,1.47874,0,3.78758,1,44.07,0.738
Env. (realmap_a),RRT*,5,64,13,370,66,1.0,31.8489,17.65,0.157591,4.09287,1.15529,0,5.24816,2,34.473,0.978
Env. (realmap_a),RRT*,6,6,37,226,23,1.0,21.3896,12.15,0.096366,1.91543,0.74232,0,2.65776,0,22.718,0.71
Env. (realmap_a),RRT*,7,382,37,158,41,1.0,21.8005,12.55,0.152263,1.05373,0.80545,0,1.85918,1,22.73,0.907
Env. (realmap_a),RRT*,8,40,24,315,33,0.0,0.0,0.0,0.0,5.01244,0.0,0,5.01244,0,inf,inf
Env. (realmap_a),RRT*,9,102,20,311,37,1.0,20.274,11.9,0.122183,1.80809,0.7563,0,2.56439,1,21.556,0.913
Env. (realmap_a),RRT*,10,36,21,366,64,0.0,0.0,0.0,0.0,5.0004,0.0,0,5.0004,0,inf,inf
Env. (realmap_a),RRT*,11,246,29,17,33,1.0,22.3322,12.7,0.146508,1.58173,0.79845,0,2.38018,1,23.522,0.691
