Environment,Algorithm,run_idx,start_x,start_y,goal_x,goal_y,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (forest_a)/long,MLP-DQN,5,19,304,348,47,1.0,43.5146,22.4,0.130038,0.08507,0.0,0,0.08507,1,43.557,0.181
Env. (forest_a)/long,MLP-DQN,6,19,336,344,100,1.0,42.9152,22.1,0.130459,0.0839,0.0,0,0.0839,1,42.957,0.154
Env. (forest_a)/long,MLP-DQN,7,7,13,344,216,1.0,39.6157,20.45,0.067948,0.07068,0.0,0,0.07068,1,39.651,0.032
Env. (forest_a)/long,MLP-DQN,8,64,17,336,329,1.0,43.5156,22.4,0.078655,0.08588,0.0,0,0.08588,1,43.559,0.298
Env. (forest_a)/long,MLP-DQN,9,6,318,325,73,1.0,41.8161,21.55,0.05861,0.07753,0.0,0,0.07753,0,41.855,0.036
Env. (forest_a)/long,MLP-DDQN,0,15,21,296,333,1.0,42.6156,21.95,0.087258,0.07974,0.0,0,0.07974,1,42.656,0.069
Env. (forest_a)/long,MLP-DDQN,1,17,10,334,259,1.0,45.3755,23.65,0.175017,0.1203,0.0,0,0.1203,1,45.436,0.367
Env. (forest_a)/long,MLP-DDQN,2,75,20,320,353,1.0,42.9137,22.1,0.212214,0.11455,0.0,0,0.11455,1,42.971,0.372
Env. (forest_a)/long,MLP-DDQN,3,6,10,328,248,1.0,43.2482,22.4,0.086051,0.08527,0.0,0,0.08527,1,43.291,0.105
Env. (forest_a)/long,MLP-DDQN,4,54,17,306,335,1.0,41.2155,21.25,0.113796,0.08108,0.0,0,0.08108,1,41.256,0.117
Env. (forest_a)/long,MLP-DDQN,5,19,304,348,47,1.0,43.1156,22.2,0.110511,0.07973,0.0,0,0.07973,1,43.156,0.137
Env. (forest_a)/long,MLP-DDQN,6,19,336,344,100,1.0,41.0153,21.15,0.113108,0.09456,0.0,0,0.09456,1,41.063,0.047
Env. (forest_a)/long,MLP-DDQN,7,7,13,344,216,1.0,41.0159,21.15,0.068417,0.07285,0.0,0,0.07285,1,41.052,0.062
Env. (forest_a)/long,MLP-DDQN,8,64,17,336,329,1.0,41.7154,21.5,0.126701,0.08442,0.0,0,0.08442,1,41.758,0.386
Env. (forest_a)/long,MLP-DDQN,9,6,318,325,73,1.0,41.8838,21.65,0.13224,0.10674,0.0,0,0.10674,1,41.937,0.274
Env. (forest_a)/long,MLP-PDDQN,0,15,21,296,333,1.0,44.659,23.15,0.067592,0.09123,0.0,0,0.09123,1,44.705,0.096
Env. (forest_a)/long,MLP-PDDQN,1,17,10,334,259,1.0,45.3017,23.5,0.11781,0.08799,0.0,0,0.08799,1,45.346,0.217
Env. (forest_a)/long,MLP-PDDQN,2,75,20,320,353,1.0,44.8602,23.25,0.103039,0.09752,0.0,0,0.09752,1,44.909,0.165
Env. (forest_a)/long,MLP-PDDQN,3,6,10,328,248,1.0,43.2744,22.6,0.163098,0.09842,0.0,0,0.09842,1,43.324,0.257
Env. (forest_a)/long,MLP-PDDQN,4,54,17,306,335,1.0,43.5657,22.6,0.100465,0.08599,0.0,0,0.08599,1,43.609,0.189
Env. (forest_a)/long,MLP-PDDQN,5,19,304,348,47,1.0,47.1115,25.4,0.124536,0.09762,0.0,0,0.09762,1,47.16,0.364
Env. (forest_a)/long,MLP-PDDQN,6,19,336,344,100,1.0,46.1945,24.5,0.122223,0.10198,0.0,0,0.10198,1,46.246,0.265
Env. (forest_a)/long,MLP-PDDQN,7,7,13,344,216,1.0,44.388,23.3,0.113961,0.08502,0.0,0,0.08502,1,44.431,0.225
