Environment,Algorithm,run_idx,start_x,start_y,goal_x,goal_y,success_rate,avg_path_length,path_time_s,avg_curvature_1_m,planning_time_s,tracking_time_s,num_corners,inference_time_s,max_corner_deg,planning_cost,composite_score
Env. (realmap_a),LO-HA*,39,149,12,234,13,1.0,7.9739,5.3,0.177742,0.9029,0.29598,0,1.19888,0,8.573,0.088
Env. (realmap_a),LO-HA*,40,145,38,74,11,1.0,6.8311,4.8,0.228483,4.96429,0.28699,0,5.25128,1,9.457,0.491
Env. (realmap_a),LO-HA*,41,268,30,376,61,1.0,10.7022,6.9,0.137583,0.22111,0.40574,0,0.62685,3,11.016,0.611
Env. (realmap_a),LO-HA*,42,353,64,376,117,1.0,4.8259,3.7,0.115009,0.07589,0.20321,0,0.2791,1,4.965,0.598
Env. (realmap_a),LO-HA*,43,12,43,89,38,1.0,6.7638,4.85,0.093066,0.08676,0.28373,0,0.37049,0,6.949,0.445
Env. (realmap_a),LO-HA*,44,264,19,158,24,0.0,0.0,0.0,0.0,7e-05,0.0,0,7e-05,0,inf,inf
Env. (realmap_a),LO-HA*,45,184,15,286,26,0.0,0.0,0.0,0.0,7e-05,0.0,0,7e-05,0,inf,inf
Env. (realmap_a),LO-HA*,46,130,17,36,22,1.0,8.4788,5.65,0.091308,0.10546,0.32227,0,0.42773,0,8.693,0.509
Env. (realmap_a),LO-HA*,47,258,18,206,40,1.0,4.9076,3.7,0.30009,0.921,0.20147,0,1.12247,1,5.469,0.343
Env. (realmap_a),LO-HA*,48,344,25,357,107,1.0,9.0395,6.0,0.331091,1.25435,0.33626,0,1.59061,1,9.835,0.667
Env. (realmap_a),LO-HA*,49,154,43,82,21,1.0,6.8175,4.7,0.155929,0.74324,0.26006,0,1.0033,0,7.319,0.307
